CpGs,Monocytes90_Breast10,Adipo60Kidney30Prost10,Eryth50Lung25GI25
cg23635663,0.9623600000000001,0.97127,0.9688749999999999
cg11236515,0.9763000000000001,0.95207,0.89025
cg07876450,0.9620900000000001,0.9287899999999999,0.977525
cg24885442,0.9593200000000001,0.9106500000000002,0.975775
cg10730425,0.9698,0.96902,0.94835
cg12419766,0.95707,0.9735299999999999,0.9697499999999999
cg26003388,0.9689000000000001,0.9139700000000001,0.97315
cg07876450,0.9620900000000001,0.9287899999999999,0.977525
cg24885442,0.9593200000000001,0.9106500000000002,0.975775
cg16452866,0.95845,0.94506,0.959
cg01154505,0.9710400000000001,0.9497200000000001,0.9529000000000001
cg03388043,0.9465399999999999,0.93135,0.9308749999999999
cg10505658,0.8269700000000001,0.76246,0.8267500000000001
cg01877778,0.9734400000000001,0.9792700000000001,0.981825
cg11848483,0.92588,0.9045199999999999,0.911375
cg12044599,0.95897,0.9141999999999999,0.943025
cg23468927,0.86155,0.83616,0.8618
cg00791190,0.86193,0.9685599999999999,0.96855
cg12644845,0.9623700000000001,0.8970799999999999,0.9396
cg07970040,0.9539300000000001,0.9389,0.9375249999999999
cg04340595,0.9333400000000001,0.88855,0.9181750000000001
cg08484479,0.9723900000000001,0.9823200000000001,0.982625
cg09032544,0.96004,0.94663,0.950125
cg09234252,0.92484,0.92443,0.94075
cg07786657,0.9652200000000001,0.91099,0.9401250000000001
cg14522718,0.9281,0.9440299999999999,0.917075
cg06164961,0.8955299999999999,0.83267,0.839
cg24612198,0.91327,0.9130299999999998,0.8935
cg25226014,0.91176,0.89646,0.9190750000000001
cg01083549,0.94571,0.9717600000000001,0.970825
cg08450017,0.9457700000000001,0.89175,0.9092999999999999
cg27316811,0.9668800000000001,0.9566199999999999,0.9652000000000001
cg01874152,0.91681,0.90408,0.835975
cg26472802,0.9675,0.9676600000000001,0.96695
cg23366234,0.97329,0.9721599999999999,0.9728749999999999
cg01366941,0.9341200000000001,0.9292999999999999,0.900575
cg12047375,0.90222,0.8660699999999999,0.907375
cg13619891,0.89351,0.92808,0.916625
cg04162316,0.9370999999999999,0.91893,0.9428
cg03641640,0.9659,0.95446,0.959175
cg25599673,0.903,0.90594,0.84595
cg01040649,0.9057900000000001,0.88791,0.88655
cg25599673,0.903,0.90594,0.84595
cg01040649,0.9057900000000001,0.88791,0.88655
cg14597739,0.9320700000000001,0.95603,0.938
cg17169196,0.9088400000000001,0.94778,0.934675
cg21999229,0.91899,0.9492499999999999,0.9302250000000001
cg14437551,0.9343,0.96689,0.9408749999999999
cg20105257,0.91869,0.88143,0.923875
cg08338281,0.90499,0.8941899999999999,0.878625
cg11893955,0.90127,0.92546,0.938975
cg02387618,0.9111,0.9253799999999999,0.9209499999999999
cg04716447,0.64922,0.7816,0.7651749999999999
cg14480046,0.88673,0.94035,0.93825
cg23825480,0.9050800000000001,0.8698699999999999,0.7064250000000001
cg25673720,0.91435,0.90605,0.872925
cg17984638,0.90724,0.9062399999999999,0.906425
cg14597739,0.9320700000000001,0.95603,0.938
cg17169196,0.9088400000000001,0.94778,0.934675
cg21999229,0.91899,0.9492499999999999,0.9302250000000001
cg14437551,0.9343,0.96689,0.9408749999999999
cg13496119,0.91661,0.89164,0.88925
cg07015803,0.9321400000000001,0.87629,0.9426
cg17615629,0.92023,0.7990499999999999,0.917
cg07570898,0.9183399999999999,0.9205999999999999,0.9136500000000001
cg02661764,0.79234,0.86283,0.868725
cg24150662,0.9458599999999999,0.89217,0.965625
cg06201717,0.88915,0.82639,0.9132
cg24841244,0.89495,0.85343,0.89025
cg15260951,0.92479,0.9142600000000001,0.934625
cg26472802,0.9675,0.9676600000000001,0.96695
cg23366234,0.97329,0.9721599999999999,0.9728749999999999
cg24118521,0.9549,0.98057,0.972675
cg05506829,0.90907,0.91646,0.912875
cg23881368,0.8840600000000001,0.89513,0.9159499999999999
cg07075299,0.92676,0.94563,0.938625
cg13521018,0.8948600000000001,0.89032,0.8024249999999999
cg17444479,0.9368700000000001,0.9251,0.882675
cg09800500,0.94328,0.7955299999999998,0.944125
cg17820878,0.96021,0.9565699999999999,0.973575
cg13015616,0.83734,0.83239,0.850875
cg08179431,0.8939600000000001,0.89374,0.886575
cg22277485,0.89573,0.8855299999999999,0.9009
cg14531564,0.94616,0.8581799999999999,0.9295
cg07970040,0.9539300000000001,0.9389,0.9375249999999999
cg04340595,0.9333400000000001,0.88855,0.9181750000000001
cg12051710,0.89529,0.9267299999999998,0.9136250000000001
cg10414881,0.88955,0.9143199999999999,0.878575
cg20042612,0.96914,0.9662299999999999,0.9558000000000001
cg16193207,0.88334,0.8613900000000001,0.904175
cg14597739,0.9320700000000001,0.95603,0.938
cg17169196,0.9088400000000001,0.94778,0.934675
cg02402436,0.8230200000000001,0.83906,0.802075
cg21999229,0.91899,0.9492499999999999,0.9302250000000001
cg14437551,0.9343,0.96689,0.9408749999999999
cg13815684,0.92217,0.9355300000000001,0.9127
cg26348243,0.93756,0.94483,0.915825
cg17709873,0.89308,0.85598,0.8483
cg22318806,0.72082,0.6116999999999999,0.6199749999999999
cg14597739,0.9320700000000001,0.95603,0.938
cg17169196,0.9088400000000001,0.94778,0.934675
cg02402436,0.8230200000000001,0.83906,0.802075
cg21999229,0.91899,0.9492499999999999,0.9302250000000001
cg14437551,0.9343,0.96689,0.9408749999999999
cg00052964,0.84285,0.9134,0.919325
cg24008435,0.9074599999999999,0.9033599999999999,0.8808
cg13815684,0.92217,0.9355300000000001,0.9127
cg26348243,0.93756,0.94483,0.915825
cg17709873,0.89308,0.85598,0.8483
cg22318806,0.72082,0.6116999999999999,0.6199749999999999
cg13651908,0.85521,0.7832399999999999,0.82145
cg10240150,0.87189,0.8491299999999999,0.862
cg03172657,0.7096,0.93651,0.92475
cg07661835,0.8215,0.75456,0.83655
cg08570691,0.96117,0.96718,0.96615
cg11252555,0.96719,0.96934,0.966375
cg09104284,0.94777,0.9751,0.96215
cg07794169,0.9175800000000001,0.9197199999999999,0.9266000000000001
cg00944599,0.91838,0.8829200000000001,0.8741
cg25140783,0.87551,0.9164899999999999,0.9279999999999999
cg26692749,0.7560600000000001,0.8111900000000001,0.831675
cg20504474,0.76431,0.8889699999999999,0.8948
cg01804183,0.9018100000000001,0.8948,0.8492
cg22689323,0.87743,0.8923399999999999,0.76915
cg01525879,0.86477,0.86569,0.867675
cg16374333,0.8924500000000001,0.90479,0.8728499999999999
cg04724177,0.9618399999999999,0.9566600000000001,0.9648
cg05949181,0.85812,0.89198,0.89945
cg08482359,0.96109,0.9545299999999999,0.9587500000000001
cg18070458,0.87362,0.90691,0.92395
cg08570691,0.96117,0.96718,0.96615
cg11252555,0.96719,0.96934,0.966375
cg03254928,0.7651200000000001,0.56153,0.7176499999999999
cg13750061,0.82856,0.83898,0.8931
cg23357533,0.89047,0.87751,0.89035
cg03016153,0.722,0.8526699999999998,0.8710499999999999
cg09088496,0.9049,0.8757399999999999,0.895125
cg02600394,0.8224100000000001,0.75891,0.837925
cg20981615,0.8684100000000001,0.8680899999999999,0.9078499999999999
cg24430034,0.96263,0.9669699999999999,0.970825
cg26573274,0.9543000000000001,0.96739,0.96465
cg02407068,0.98136,0.98893,0.9877
cg24430034,0.96263,0.9669699999999999,0.970825
cg26573274,0.9543000000000001,0.96739,0.96465
cg21333217,0.9697200000000001,0.9681699999999999,0.977475
cg00805874,0.94715,0.96785,0.962475
cg06636203,0.89068,0.94628,0.9346249999999999
cg25470384,0.9694600000000001,0.98557,0.9848250000000001
cg04603811,0.94393,0.98437,0.981875
cg09788778,0.94133,0.9664600000000001,0.971975
cg11645762,0.63757,0.70307,0.7070500000000001
cg27287951,0.96765,0.97384,0.9804
cg26648465,0.9097999999999999,0.97999,0.94455
cg23520889,0.98523,0.99112,0.989325
cg00805874,0.94715,0.96785,0.962475
cg25470384,0.9694600000000001,0.98557,0.9848250000000001
cg04603811,0.94393,0.98437,0.981875
cg09788778,0.94133,0.9664600000000001,0.971975
cg11645762,0.63757,0.70307,0.7070500000000001
cg17893934,0.96014,0.9742,0.9750000000000001
cg10107671,0.97995,0.98096,0.984475
cg15956469,0.95731,0.9601199999999999,0.9611000000000001
cg22521333,0.9749700000000001,0.98541,0.98335
cg18740289,0.97445,0.97931,0.982475
cg11792824,0.91489,0.90682,0.9285749999999999
cg13127825,0.6128,0.94284,0.8428
cg00805874,0.94715,0.96785,0.962475
cg25470384,0.9694600000000001,0.98557,0.9848250000000001
cg04603811,0.94393,0.98437,0.981875
cg25013586,0.61056,0.83917,0.745175
cg25861453,0.69961,0.90613,0.8427
cg24612059,0.975,0.98425,0.980475
cg15690475,0.97596,0.98315,0.984175
cg00459243,0.8751599999999999,0.9377000000000001,0.935
cg10917426,0.9651399999999999,0.9702399999999999,0.97575
cg16463880,0.90971,0.95001,0.94245
cg04392554,0.9625999999999999,0.9668699999999999,0.977325
cg00805874,0.94715,0.96785,0.962475
cg06636203,0.89068,0.94628,0.9346249999999999
cg25470384,0.9694600000000001,0.98557,0.9848250000000001
cg09788778,0.94133,0.9664600000000001,0.971975
cg11645762,0.63757,0.70307,0.7070500000000001
cg18479798,0.9785,0.98946,0.983925
cg09061454,0.9793499999999999,0.9845199999999998,0.982275
cg24612059,0.975,0.98425,0.980475
cg15690475,0.97596,0.98315,0.984175
cg15729230,0.95937,0.96906,0.96205
cg18247172,0.91647,0.95961,0.95385
cg05875239,0.93596,0.93295,0.8946750000000001
cg17566718,0.96405,0.9725499999999999,0.9754
cg20949306,0.95814,0.9790599999999999,0.974075
cg08876481,0.85187,0.9653499999999999,0.950925
cg06296597,0.82437,0.9448700000000001,0.92685
cg12500857,0.91577,0.9330299999999999,0.8771749999999999
cg21828319,0.90071,0.9014199999999999,0.8664499999999999
cg12550496,0.9595800000000001,0.9015200000000001,0.9662000000000001
cg10213762,0.9720700000000001,0.90621,0.9759749999999999
cg26101890,0.95529,0.97256,0.9652
cg09776718,0.9613700000000001,0.9833999999999999,0.973175
cg00910503,0.9564400000000001,0.92191,0.972175
cg15039797,0.9730099999999999,0.96722,0.976775
cg24137511,0.96384,0.9290599999999999,0.9718
cg06706159,0.94626,0.9169200000000001,0.9676500000000001
cg16183122,0.95474,0.96869,0.966725
cg12226453,0.95931,0.9670300000000001,0.9693
cg18973586,0.9661000000000001,0.98125,0.9787250000000001
cg12803060,0.94988,0.9673499999999999,0.9569500000000001
cg04925085,0.97776,0.9823200000000001,0.97925
cg12550496,0.9595800000000001,0.9015200000000001,0.9662000000000001
cg10213762,0.9720700000000001,0.90621,0.9759749999999999
cg17720554,0.84111,0.8334199999999999,0.867225
cg20042612,0.96914,0.9662299999999999,0.9558000000000001
cg27274718,0.88953,0.90619,0.9148750000000001
cg21813265,0.94714,0.9672999999999999,0.9692
cg12226453,0.95931,0.9670300000000001,0.9693
cg18973586,0.9661000000000001,0.98125,0.9787250000000001
cg13617280,0.9428099999999999,0.75844,0.886625
cg16316183,0.8680000000000001,0.8322700000000001,0.9006
cg24410690,0.89778,0.8316599999999998,0.874325
cg24586376,0.9669700000000001,0.9698,0.9669
cg08415156,0.7181500000000001,0.96289,0.91935
cg02176148,0.9446800000000001,0.96727,0.957425
cg14059988,0.9383900000000001,0.93753,0.9397500000000001
cg00293189,0.9141000000000001,0.91709,0.92235
cg08876481,0.85187,0.9653499999999999,0.950925
cg06296597,0.82437,0.9448700000000001,0.92685
cg22795307,0.96251,0.97386,0.9508
cg12332083,0.9655300000000001,0.9631099999999999,0.9687749999999999
cg10584478,0.71063,0.9383900000000001,0.9152
cg06183287,0.8959699999999999,0.9082399999999999,0.9281250000000001
cg01416168,0.9015099999999999,0.9068299999999999,0.92285
cg09115713,0.9397100000000002,0.92182,0.91165
cg03831847,0.9677800000000001,0.94501,0.935675
cg08798862,0.86308,0.8167899999999999,0.843275
cg09631939,0.9537000000000001,0.9283100000000001,0.927625
cg26675329,0.75174,0.72386,0.7803749999999999
cg11335172,0.92359,0.91236,0.89665
cg00459243,0.8751599999999999,0.9377000000000001,0.935
cg10917426,0.9651399999999999,0.9702399999999999,0.97575
cg16463880,0.90971,0.95001,0.94245
cg14562426,0.7266700000000001,0.8238,0.791175
cg00711896,0.97889,0.97698,0.9779
cg22977745,0.93382,0.93429,0.9256
cg00169184,0.90445,0.90745,0.91585
cg14907310,0.93936,0.95314,0.941875
cg03726963,0.8661300000000001,0.96304,0.9686
cg01017397,0.97293,0.97173,0.9679249999999999
cg21964798,0.9419900000000001,0.9710699999999999,0.9571000000000001
cg09235217,0.95031,0.9601,0.961325
cg23617947,0.92442,0.98567,0.980125
cg14930335,0.94735,0.9549300000000001,0.9546
cg27309098,0.9636899999999999,0.9696899999999999,0.96
cg00462849,0.9544,0.93753,0.9563
cg13682598,0.91785,0.96879,0.938775
cg26971585,0.96504,0.9792399999999999,0.954025
cg12500857,0.91577,0.9330299999999999,0.8771749999999999
cg21828319,0.90071,0.9014199999999999,0.8664499999999999
cg19529732,0.83972,0.9034600000000002,0.8893500000000001
cg14094409,0.9485399999999999,0.94891,0.95245
cg08622923,0.8607300000000001,0.8534700000000001,0.8504
cg10802680,0.76748,0.8250799999999999,0.7787
cg11804414,0.8315600000000001,0.8640599999999998,0.8562000000000001
cg11535839,0.6910999999999999,0.95918,0.819675
cg13617280,0.9428099999999999,0.75844,0.886625
cg16316183,0.8680000000000001,0.8322700000000001,0.9006
cg24410690,0.89778,0.8316599999999998,0.874325
cg20699157,0.90211,0.93136,0.9067500000000001
cg02287105,0.91606,0.9388,0.9355
cg14798382,0.9511700000000001,0.97293,0.9619
cg05355684,0.90047,0.8786799999999999,0.9088499999999999
cg08326410,0.90642,0.9064999999999999,0.913675
cg01454237,0.83379,0.7948799999999999,0.826975
cg10214132,0.90056,0.9176799999999999,0.9133249999999999
cg06233301,0.9463900000000001,0.9690899999999999,0.950825
cg02240030,0.8936000000000001,0.88934,0.8906750000000001
cg06504636,0.84028,0.83108,0.8678750000000001
cg24137511,0.96384,0.9290599999999999,0.9718
cg06706159,0.94626,0.9169200000000001,0.9676500000000001
cg00054352,0.89895,0.9353999999999999,0.9420999999999999
cg24408769,0.6345500000000001,0.92433,0.9172500000000001
cg02891728,0.77905,0.9685199999999999,0.952925
cg12103219,0.96414,0.97304,0.967575
cg24042899,0.9579700000000001,0.96357,0.9431999999999999
cg13523236,0.94754,0.9524900000000001,0.963325
cg19456938,0.907,0.93723,0.93055
cg13669740,0.8723299999999999,0.8916899999999999,0.879225
cg13617280,0.9428099999999999,0.75844,0.886625
cg16316183,0.8680000000000001,0.8322700000000001,0.9006
cg24410690,0.89778,0.8316599999999998,0.874325
cg03538296,0.9051,0.85776,0.845575
cg00829063,0.9062899999999999,0.88464,0.8837499999999999
cg22977745,0.93382,0.93429,0.9256
cg03747304,0.8938000000000001,0.80858,0.89205
cg00169184,0.90445,0.90745,0.91585
cg24143611,0.92839,0.97205,0.9464
cg21180201,0.86791,0.9049999999999999,0.893125
cg08171667,0.8974000000000001,0.86431,0.91595
cg01532713,0.94933,0.9533900000000001,0.954575
cg09494176,0.93555,0.9145099999999999,0.925225
cg05643988,0.90073,0.90937,0.9033249999999999
cg24431515,0.98136,0.9751799999999999,0.977625
cg27316811,0.9668800000000001,0.9566199999999999,0.9652000000000001
cg11947782,0.94958,0.9701799999999999,0.96595
cg26472802,0.9675,0.9676600000000001,0.96695
cg23366234,0.97329,0.9721599999999999,0.9728749999999999
cg19001909,0.9619000000000001,0.96065,0.965625
cg26472802,0.9675,0.9676600000000001,0.96695
cg23366234,0.97329,0.9721599999999999,0.9728749999999999
cg01877778,0.9734400000000001,0.9792700000000001,0.981825
cg17820878,0.96021,0.9565699999999999,0.973575
cg10730425,0.9698,0.96902,0.94835
cg19529732,0.83972,0.9034600000000002,0.8893500000000001
cg14094409,0.9485399999999999,0.94891,0.95245
cg08622923,0.8607300000000001,0.8534700000000001,0.8504
cg10802680,0.76748,0.8250799999999999,0.7787
cg11804414,0.8315600000000001,0.8640599999999998,0.8562000000000001
cg03388043,0.9465399999999999,0.93135,0.9308749999999999
cg10505658,0.8269700000000001,0.76246,0.8267500000000001
cg00219921,0.8958200000000001,0.8889199999999999,0.879675
cg20042612,0.96914,0.9662299999999999,0.9558000000000001
cg07236781,0.96002,0.94322,0.961
cg03172657,0.7096,0.93651,0.92475
cg07661835,0.8215,0.75456,0.83655
cg16452866,0.95845,0.94506,0.959
cg13127825,0.6128,0.94284,0.8428
cg00805874,0.94715,0.96785,0.962475
cg25470384,0.9694600000000001,0.98557,0.9848250000000001
cg04603811,0.94393,0.98437,0.981875
cg25013586,0.61056,0.83917,0.745175
cg25861453,0.69961,0.90613,0.8427
cg09234252,0.92484,0.92443,0.94075
cg21565496,0.963,0.97563,0.9745
cg11236515,0.9763000000000001,0.95207,0.89025
cg07110949,0.96709,0.9742500000000001,0.9709750000000001
cg01002223,0.9191499999999999,0.91468,0.9331499999999999
cg20105257,0.91869,0.88143,0.923875
cg09032544,0.96004,0.94663,0.950125
cg09120938,0.95699,0.95182,0.9530000000000001
cg06164961,0.8955299999999999,0.83267,0.839
cg24612198,0.91327,0.9130299999999998,0.8935
cg07786657,0.9652200000000001,0.91099,0.9401250000000001
cg13619891,0.89351,0.92808,0.916625
cg02167713,0.93323,0.94262,0.874825
cg04042333,0.93599,0.93797,0.928025
cg24150662,0.9458599999999999,0.89217,0.965625
cg06201717,0.88915,0.82639,0.9132
cg08570691,0.96117,0.96718,0.96615
cg11252555,0.96719,0.96934,0.966375
cg21387735,0.97117,0.9723299999999999,0.9732000000000001
cg07970040,0.9539300000000001,0.9389,0.9375249999999999
cg04340595,0.9333400000000001,0.88855,0.9181750000000001
cg08450017,0.9457700000000001,0.89175,0.9092999999999999
cg22512531,0.8967700000000001,0.8788500000000001,0.9113
cg12226453,0.95931,0.9670300000000001,0.9693
cg18973586,0.9661000000000001,0.98125,0.9787250000000001
cg04716447,0.64922,0.7816,0.7651749999999999
cg14480046,0.88673,0.94035,0.93825
cg11893955,0.90127,0.92546,0.938975
cg08338281,0.90499,0.8941899999999999,0.878625
cg14597739,0.9320700000000001,0.95603,0.938
cg17169196,0.9088400000000001,0.94778,0.934675
cg21999229,0.91899,0.9492499999999999,0.9302250000000001
cg14437551,0.9343,0.96689,0.9408749999999999
cg13521018,0.8948600000000001,0.89032,0.8024249999999999
cg17444479,0.9368700000000001,0.9251,0.882675
cg11848483,0.92588,0.9045199999999999,0.911375
cg03480001,0.96333,0.96794,0.964275
cg16272981,0.94578,0.9465600000000001,0.9368500000000001
cg08697251,0.8656600000000001,0.8146899999999999,0.85955
cg26922780,0.68434,0.9479799999999999,0.88305
cg08570691,0.96117,0.96718,0.96615
cg11252555,0.96719,0.96934,0.966375
cg10977115,0.88235,0.89031,0.8916999999999999
cg25939861,0.85977,0.85896,0.876725
cg24841244,0.89495,0.85343,0.89025
cg17615629,0.92023,0.7990499999999999,0.917
cg04759756,0.88731,0.8838499999999999,0.8893
cg26757673,0.8935399999999999,0.9160200000000001,0.91275
cg25226014,0.91176,0.89646,0.9190750000000001
cg14597739,0.9320700000000001,0.95603,0.938
cg17169196,0.9088400000000001,0.94778,0.934675
cg21999229,0.91899,0.9492499999999999,0.9302250000000001
cg14437551,0.9343,0.96689,0.9408749999999999
cg12044599,0.95897,0.9141999999999999,0.943025
cg23468927,0.86155,0.83616,0.8618
cg21330949,0.8458700000000001,0.86837,0.8821749999999999
cg14287022,0.8363400000000001,0.8432,0.852025
cg20894640,0.90118,0.89025,0.90445
cg24118521,0.9549,0.98057,0.972675
cg05506829,0.90907,0.91646,0.912875
cg23881368,0.8840600000000001,0.89513,0.9159499999999999
cg07075299,0.92676,0.94563,0.938625
cg07720105,0.5282800000000001,0.56856,0.594725
cg19517476,0.94242,0.9347899999999999,0.95885
cg26003388,0.9689000000000001,0.9139700000000001,0.97315
cg07015803,0.9321400000000001,0.87629,0.9426
cg10414881,0.88955,0.9143199999999999,0.878575
cg08484479,0.9723900000000001,0.9823200000000001,0.982625
cg14392283,0.96394,0.96865,0.9803999999999999
cg16374333,0.8924500000000001,0.90479,0.8728499999999999
cg22689323,0.87743,0.8923399999999999,0.76915
cg14597739,0.9320700000000001,0.95603,0.938
cg17169196,0.9088400000000001,0.94778,0.934675
cg02402436,0.8230200000000001,0.83906,0.802075
cg21999229,0.91899,0.9492499999999999,0.9302250000000001
cg14437551,0.9343,0.96689,0.9408749999999999
cg23698124,0.92221,0.9374499999999999,0.859075
cg03293732,0.9068700000000001,0.8956599999999999,0.9194249999999999
cg13815684,0.92217,0.9355300000000001,0.9127
cg26348243,0.93756,0.94483,0.915825
cg17709873,0.89308,0.85598,0.8483
cg22318806,0.72082,0.6116999999999999,0.6199749999999999
cg09088496,0.9049,0.8757399999999999,0.895125
cg14522718,0.9281,0.9440299999999999,0.917075
cg14597739,0.9320700000000001,0.95603,0.938
cg17169196,0.9088400000000001,0.94778,0.934675
cg02402436,0.8230200000000001,0.83906,0.802075
cg21999229,0.91899,0.9492499999999999,0.9302250000000001
cg14437551,0.9343,0.96689,0.9408749999999999
cg14506192,0.88892,0.89521,0.890325
cg25140783,0.87551,0.9164899999999999,0.9279999999999999
cg26692749,0.7560600000000001,0.8111900000000001,0.831675
cg26354221,0.9488800000000001,0.9459600000000001,0.9524999999999999
cg00556515,0.84691,0.90401,0.9462
cg02691035,0.51791,0.9266299999999998,0.904325
cg24456340,0.9004099999999999,0.90238,0.80625
cg03254928,0.7651200000000001,0.56153,0.7176499999999999
cg13750061,0.82856,0.83898,0.8931
cg19529732,0.83972,0.9034600000000002,0.8893500000000001
cg14094409,0.9485399999999999,0.94891,0.95245
cg08622923,0.8607300000000001,0.8534700000000001,0.8504
cg10802680,0.76748,0.8250799999999999,0.7787
cg11804414,0.8315600000000001,0.8640599999999998,0.8562000000000001
cg11683242,0.89937,0.9107900000000001,0.8971750000000001
cg02387618,0.9111,0.9253799999999999,0.9209499999999999
cg23825480,0.9050800000000001,0.8698699999999999,0.7064250000000001
cg08622923,0.8607300000000001,0.8534700000000001,0.8504
cg21805118,0.84486,0.88761,0.8618750000000001
cg11804414,0.8315600000000001,0.8640599999999998,0.8562000000000001
cg18349022,0.82158,0.9038299999999999,0.882825
cg13815684,0.92217,0.9355300000000001,0.9127
cg26348243,0.93756,0.94483,0.915825
cg17709873,0.89308,0.85598,0.8483
cg22318806,0.72082,0.6116999999999999,0.6199749999999999
cg02324835,0.86777,0.84582,0.876125
cg21341821,0.66424,0.95275,0.894425
cg05392293,0.82443,0.8798900000000001,0.8929499999999999
cg00774149,0.93846,0.98067,0.9766750000000001
cg13380109,0.87334,0.80631,0.8407
cg26768318,0.8996200000000001,0.94255,0.9204500000000001
cg17804342,0.9638200000000001,0.91909,0.9153749999999999
cg00805874,0.94715,0.96785,0.962475
cg25470384,0.9694600000000001,0.98557,0.9848250000000001
cg04603811,0.94393,0.98437,0.981875
cg09788778,0.94133,0.9664600000000001,0.971975
cg11645762,0.63757,0.70307,0.7070500000000001
cg20267828,0.8904,0.86128,0.9002249999999999
cg02098313,0.6398699999999999,0.61273,0.7631000000000001
cg03016153,0.722,0.8526699999999998,0.8710499999999999
cg01561807,0.93954,0.93122,0.9422250000000001
cg10261205,0.8970800000000001,0.8937499999999999,0.714075
cg10411146,0.9279000000000001,0.9695,0.8608
cg02327522,0.92464,0.8805799999999999,0.8563500000000001
cg11586857,0.89422,0.92228,0.9066500000000001
cg24216966,0.89469,0.8748499999999999,0.909325
cg09736959,0.82984,0.77077,0.800825
cg07804973,0.97942,0.9890500000000001,0.9785250000000001
cg16802439,0.79734,0.98121,0.9508999999999999
cg05398700,0.9356899999999999,0.88764,0.9548749999999999
cg18424841,0.93763,0.9786300000000001,0.9615250000000001
cg20782252,0.9584300000000001,0.96233,0.964875
cg11153071,0.6426700000000001,0.9731200000000001,0.9652499999999999
cg19619585,0.96922,0.9733200000000001,0.97125
cg24131359,0.9149200000000001,0.96456,0.9387000000000001
cg04354689,0.6598,0.95472,0.9727750000000001
cg03571959,0.55755,0.7494599999999999,0.828775
cg04836151,0.7667400000000001,0.9853,0.973925
cg13610659,0.9387300000000001,0.9676400000000001,0.969175
cg16815625,0.9554799999999999,0.9587799999999999,0.97495
cg09520857,0.9746100000000001,0.9889399999999999,0.988125
cg14343513,0.93929,0.9812499999999998,0.9710750000000001
cg15878616,0.58194,0.9596499999999999,0.935775
cg11597277,0.64895,0.92643,0.9112750000000001
cg07276358,0.97912,0.98227,0.9831
cg11183227,0.97309,0.9811000000000001,0.976825
cg03126713,0.7433099999999999,0.98397,0.978625
cg02286380,0.77803,0.9649000000000001,0.9531000000000001
cg13466002,0.6065400000000001,0.9529399999999999,0.956275
cg03071500,0.8468800000000001,0.93846,0.9359
cg09597767,0.9288,0.9620299999999999,0.9741500000000001
cg15609237,0.7956700000000001,0.9798499999999999,0.943025
cg08691235,0.70604,0.8987499999999999,0.882775
cg19906284,0.6704100000000001,0.88577,0.879025
cg02715602,0.93828,0.98359,0.9839
cg18502618,0.8795300000000001,0.97139,0.9400000000000001
cg21792134,0.8848900000000001,0.93078,0.9099
cg27535410,0.88859,0.98479,0.9763000000000001
cg02930518,0.8711800000000001,0.82441,0.8345499999999999
cg26262442,0.8874000000000001,0.9605899999999999,0.95435
cg17469479,0.935,0.96432,0.9636
cg13830870,0.89923,0.8944399999999999,0.9104749999999999
cg11059944,0.9067100000000001,0.91495,0.913575
cg11222173,0.77803,0.97181,0.9711500000000001
cg02368812,0.7707200000000001,0.9629,0.9504750000000001
cg02930518,0.8711800000000001,0.82441,0.8345499999999999
cg26262442,0.8874000000000001,0.9605899999999999,0.95435
cg17469479,0.935,0.96432,0.9636
cg11059944,0.9067100000000001,0.91495,0.913575
cg22662844,0.52279,0.9343199999999999,0.9308500000000001
cg25600606,0.8811,0.92245,0.915025
cg14642045,0.59135,0.91233,0.94895
cg23128584,0.6667000000000001,0.94895,0.9188000000000001
cg17285931,0.84379,0.97831,0.961475
cg16993108,0.8090700000000001,0.97348,0.9656
cg27334271,0.71889,0.97549,0.9645750000000001
cg17723958,0.64125,0.9629,0.915675
cg22528270,0.17342000000000002,0.9226100000000002,0.9292250000000001
cg13984928,0.5641,0.9410400000000001,0.935275
cg00463732,0.38646,0.66727,0.73655
cg03549146,0.39533,0.9713099999999999,0.9339749999999999
cg00828556,0.15977000000000002,0.93277,0.910175
cg25771026,0.17813,0.7582099999999999,0.7539750000000001
cg12116137,0.76252,0.9756400000000001,0.9590749999999999
cg25739938,0.89023,0.9052899999999999,0.899725
cg13468144,0.9077000000000001,0.91464,0.90905
cg18315935,0.97037,0.96574,0.97635
cg15724534,0.89836,0.9118299999999999,0.9091
cg16679543,0.8955900000000001,0.9579899999999999,0.959875
cg08253808,0.7738900000000001,0.79328,0.883125
cg20107506,0.34106,0.9032100000000001,0.891775
cg14028598,0.53649,0.9135500000000001,0.9087500000000001
cg15878616,0.58194,0.9596499999999999,0.935775
cg11597277,0.64895,0.92643,0.9112750000000001
cg11376341,0.83655,0.88981,0.9673
cg25752703,0.62973,0.8256899999999999,0.91365
cg02286380,0.77803,0.9649000000000001,0.9531000000000001
cg13466002,0.6065400000000001,0.9529399999999999,0.956275
cg10826999,0.42314999999999997,0.9290099999999999,0.8951
cg13876222,0.9552200000000001,0.95865,0.964125
cg09452568,0.51607,0.90585,0.940075
cg00992687,0.65333,0.77365,0.866825
cg10611016,0.70415,0.9053,0.908625
cg15029631,0.64403,0.86073,0.89595
cg00439981,0.6795,0.88374,0.8412
cg14066298,0.90795,0.87499,0.90335
cg01383911,0.90693,0.9144699999999999,0.912875
cg06230847,0.9375,0.9174199999999999,0.91845
cg07033722,0.29245,0.91354,0.904675
cg14514483,0.94176,0.9661500000000001,0.9562249999999999
